TIMESERIES_ID,PRIORITY,START_DATETIME,END_DATETIME,METHOD,WINDOW,MAX_GAP_SIZE
COSMOS-HOLLN-TS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HOLLN-COSMOS_VWC_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-HOLLN-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-HYBRY-RHO_A_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-E_SAT_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT1_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT1_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT1_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT1_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT2_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT2_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT2_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT2_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT3_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT3_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT3_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT3_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT4_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT4_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT4_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT4_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT5_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT5_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT5_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT5_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT6_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT6_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT6_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT6_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT7_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT7_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT7_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT7_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT8_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT8_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT8_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT8_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT9_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT9_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT9_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT9_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT10_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT10_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT10_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TDT10_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-WD_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,4
COSMOS-HYBRY-WS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-PA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-HYBRY-RH_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-HYBRY-SWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-SWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-LWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-LWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TNR01C_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-PROFILE_VWC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-PROFILE_SOILEC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-PROFILE_VWC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-PROFILE_SOILEC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-PROFILE_VWC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-PROFILE_SOILEC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-STP_TSOIL50_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-STP_TSOIL20_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-STP_TSOIL10_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-STP_TSOIL5_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-STP_TSOIL2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-G1_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-G2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-HS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TAU_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-U_STAR_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-TS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-HYBRY-COSMOS_VWC_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-HYBRY-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-LIZRD-RHO_A_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-E_SAT_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-TDT1_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-TDT1_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-TDT1_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-TDT1_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-TDT2_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-TDT2_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-WD_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,4
COSMOS-LIZRD-WS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-PA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-LIZRD-RH_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-TA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-LIZRD-SWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-SWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-LWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-LWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-TNR01C_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-PROFILE_VWC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-PROFILE_SOILEC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-PROFILE_VWC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-PROFILE_SOILEC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-PROFILE_VWC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-PROFILE_SOILEC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-STP_TSOIL50_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-STP_TSOIL20_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-STP_TSOIL10_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-STP_TSOIL5_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-STP_TSOIL2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-G1_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-G2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-HS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-TAU_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-U_STAR_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-TS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LIZRD-COSMOS_VWC_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-LIZRD-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-LODTN-RHO_A_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-E_SAT_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT1_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT1_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT1_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT1_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT2_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT2_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT2_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT2_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT3_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT3_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT3_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT3_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT4_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT4_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT4_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT4_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT5_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT5_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT5_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT5_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT6_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT6_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT6_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT6_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT7_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT7_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT7_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT7_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT8_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT8_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT8_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT8_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT9_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT9_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT9_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT9_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT10_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT10_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT10_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TDT10_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-WD_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,4
COSMOS-LODTN-WS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-PA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-LODTN-RH_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-LODTN-SWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-SWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-LWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-LWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TNR01C_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-PROFILE_VWC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-PROFILE_SOILEC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-PROFILE_VWC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-PROFILE_SOILEC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-PROFILE_VWC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-PROFILE_SOILEC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-STP_TSOIL50_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-STP_TSOIL20_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-STP_TSOIL10_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-STP_TSOIL5_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-STP_TSOIL2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-G1_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-G2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-HS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TAU_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-U_STAR_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-TS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LODTN-COSMOS_VWC_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-LODTN-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-LULLN-RHO_A_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-E_SAT_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-TDT1_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-TDT1_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-TDT1_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-TDT1_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-TDT2_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-TDT2_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-TDT2_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-TDT2_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-WD_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,4
COSMOS-LULLN-WS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-PA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-LULLN-RH_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-TA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-LULLN-SWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-SWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-LWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-LWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-TNR01C_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-PROFILE_VWC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-PROFILE_SOILEC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-PROFILE_VWC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-PROFILE_SOILEC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-PROFILE_VWC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-PROFILE_SOILEC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-STP_TSOIL50_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-STP_TSOIL20_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-STP_TSOIL10_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-STP_TSOIL5_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-STP_TSOIL2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-G1_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-G2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-HS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-TAU_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-U_STAR_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-TS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-LULLN-COSMOS_VWC_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-LULLN-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-MOORH-RHO_A_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-E_SAT_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-TDT1_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-TDT1_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-TDT1_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-TDT1_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-TDT2_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-TDT2_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-TDT2_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-TDT2_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-WD_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,4
COSMOS-MOORH-WS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-PA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-MOORH-RH_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-TA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-MOORH-SWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-SWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-LWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-LWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-TNR01C_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-PROFILE_VWC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-PROFILE_SOILEC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-PROFILE_VWC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-PROFILE_SOILEC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-PROFILE_VWC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-PROFILE_SOILEC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-MOORH-STP_TSOIL50_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
