StartDate,EndDate,tblConfig_ConfigID,TypeOfAssetID,Firmware Version,Comms Type,SpecialSettings,Config File,ConfigProcedure,CommentID,ConfigDateID,AssetID,tblConfigDates_ConfigID,TypeID,Instrument_ID,Manufacturer,Model,Version,CalInterval,ServiceInterval,CalType,ServiceType,ImagePath,Attachments
08/10/2020,,103,153,1.50.3,SDI-12,,109,,0,679,1126,103,153,RG,OTT,Pluvio2,,365,365,Lab,Weighing,W:\Instrum\LSFM_DataBase\AssetType\IMG_0516.JPG,101
08/10/2020,25/08/2021,123,51,4.7.2.21,TCPIP,,129,,0,819,2020,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
13/10/2020,27/05/2021,123,51,4.7.2.21,TCPIP,,129,,0,807,2018,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
14/10/2020,18/08/2021,123,51,4.7.2.21,TCPIP,,129,,0,832,2005,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
20/10/2020,12/08/2021,123,51,4.7.2.21,TCPIP,,129,,0,833,2006,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
21/10/2020,,123,51,4.7.2.21,TCPIP,,129,,0,816,2022,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
22/10/2020,,132,150,CR3000.Std.31.03,Logger,,138,,0,998,918,132,150,LOGGER,Campbell Scientific Ltd,CR3000,,1460,,Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0512.JPG,98
27/10/2020,07/07/2021,123,51,4.7.2.21,TCPIP,,129,,0,836,2010,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
28/10/2020,02/06/2021,123,51,4.7.2.21,TCPIP,,129,,0,809,2028,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
29/10/2020,16/04/2021,123,51,4.7.2.21,TCPIP,,129,,0,812,2016,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
04/11/2020,13/07/2021,123,51,4.7.2.21,TCPIP,,129,,0,814,2029,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
10/11/2020,22/09/2021,123,51,4.7.2.21,TCPIP,,129,,0,831,2004,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
11/11/2020,,123,51,4.7.2.21,TCPIP,,129,,0,827,1997,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
18/11/2020,,132,150,CR3000.Std.31.03,Logger,,138,,0,960,923,132,150,LOGGER,Campbell Scientific Ltd,CR3000,,1460,,Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0512.JPG,98
24/11/2020,05/05/2021,123,51,4.7.2.21,TCPIP,,129,,0,805,2027,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
03/12/2020,19/08/2021,123,51,4.7.2.21,TCPIP,,129,,0,803,2031,123,51,PHENOCAM,Mobotix,S14D,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0033.JPG,31
25/12/2020,,1,23,1,SDI-12,Upgraded,1,,0,486,541,1,23,AWS_ANEM,Gill,Windmaster,3D Sonic Anemometer,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0044.JPG,3
25/12/2020,,2,23,,,Not Upgraded,2,,0,13,13,2,23,AWS_ANEM,Gill,Windmaster,3D Sonic Anemometer,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0044.JPG,3
25/12/2020,,2,23,,,Not Upgraded,2,,0,14,14,2,23,AWS_ANEM,Gill,Windmaster,3D Sonic Anemometer,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0044.JPG,3
25/12/2020,,3,21,1,SDI-12,Upgraded,3,,0,3,3,3,21,,Gill,Metpack Basestation,,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0043.JPG,1
25/12/2020,,3,21,1,SDI-12,Upgraded,3,,0,4,4,3,21,,Gill,Metpack Basestation,,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0043.JPG,1
25/12/2020,,3,21,1,SDI-12,Upgraded,3,,0,5,5,3,21,,Gill,Metpack Basestation,,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0043.JPG,1
25/12/2020,,3,21,1,SDI-12,Upgraded,3,,0,6,6,3,21,,Gill,Metpack Basestation,,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0043.JPG,1
25/12/2020,,3,21,1,SDI-12,Upgraded,3,,0,7,7,3,21,,Gill,Metpack Basestation,,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0043.JPG,1
25/12/2020,,3,21,1,SDI-12,Upgraded,3,,0,482,537,3,21,,Gill,Metpack Basestation,,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0043.JPG,1
25/12/2020,,3,21,1,SDI-12,Upgraded,3,,0,483,538,3,21,,Gill,Metpack Basestation,,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0043.JPG,1
25/12/2020,,4,22,1,SDI-12,RS232,4,,0,8,7,4,22,AWS,Gill,Metpack Basestation,Windsonic,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0041.JPG,2
25/12/2020,,4,22,1,SDI-12,RS232,4,,0,9,,4,22,AWS,Gill,Metpack Basestation,Windsonic,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0041.JPG,2
25/12/2020,,4,22,1,SDI-12,RS232,4,,0,10,,4,22,AWS,Gill,Metpack Basestation,Windsonic,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0041.JPG,2
25/12/2020,,4,22,1,SDI-12,RS232,4,,0,11,11,4,22,AWS,Gill,Metpack Basestation,Windsonic,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0041.JPG,2
25/12/2020,,4,22,1,SDI-12,RS232,4,,0,12,12,4,22,AWS,Gill,Metpack Basestation,Windsonic,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0041.JPG,2
25/12/2020,,4,22,1,SDI-12,RS232,4,,0,484,539,4,22,AWS,Gill,Metpack Basestation,Windsonic,730,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0041.JPG,2
25/12/2020,,6,24,,SDI-12,,6,,0,15,15,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,16,16,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,17,17,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,18,18,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,19,19,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,20,20,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,21,21,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,22,22,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,23,23,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,24,24,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,25,25,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,26,26,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,27,27,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,28,28,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,29,29,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,30,30,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,31,31,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,32,32,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,33,33,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,6,24,,SDI-12,,6,,0,34,34,6,24,,Stevens Water,HydraProbe,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0002.JPG,4
25/12/2020,,8,25,1,USB/Bluetooth,,8,,0,35,35,8,25,,Stevens Water,HydraGo,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0004.JPG,5
25/12/2020,,9,26,1,Ethernet,,9,,0,36,36,9,26,,Campbell Scientific Ltd,CC5MPX,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0005.JPG,6
25/12/2020,,10,30,1,RS232,,10,,0,37,37,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,38,38,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,39,39,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,40,40,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,41,41,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,42,42,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,43,43,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,44,44,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,45,45,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,46,46,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,47,47,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,48,48,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,49,49,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,50,50,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,51,51,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,52,52,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,53,53,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,54,54,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,55,55,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,56,56,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,57,57,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,58,57,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,59,59,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,60,60,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,61,61,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,62,62,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,63,63,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,64,64,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,65,65,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,66,66,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,67,67,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,68,68,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,69,69,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,70,70,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,71,71,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,72,72,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,73,73,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,74,74,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,75,75,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,76,76,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,10,30,1,RS232,,10,,0,77,77,10,30,,Campbell Scientific Ltd,SC105,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0010.JPG,10
25/12/2020,,11,31,1,Network link,,11,,0,78,78,11,31,,Campbell Scientific Ltd,NL201,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0011.JPG,11
25/12/2020,,12,34,1,Ethernet,,12,,0,79,79,12,34,ETHERNET_115,Campbell Scientific Ltd,NL115,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0014.JPG,14
25/12/2020,,12,34,1,Ethernet,,12,,0,80,80,12,34,ETHERNET_115,Campbell Scientific Ltd,NL115,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0014.JPG,14
25/12/2020,,12,34,1,Ethernet,,12,,0,81,81,12,34,ETHERNET_115,Campbell Scientific Ltd,NL115,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0014.JPG,14
25/12/2020,,13,35,1,Ethernet,,13,,0,82,82,13,35,ETHERNET_116,Campbell Scientific Ltd,NL116,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0014.JPG,15
25/12/2020,,14,36,1,RS-232,,14,,0,83,83,14,36,AWS_SDM,Campbell Scientific Ltd,SDM,SIO1,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0015.JPG,16
25/12/2020,,17,38,1,NA,none,17,,0,88,88,17,38,,Campbell Scientific Ltd,AM25T,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0018.JPG,18
25/12/2020,,17,38,1,NA,none,17,,0,89,89,17,38,,Campbell Scientific Ltd,AM25T,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0018.JPG,18
25/12/2020,,18,39,1,Logger,none,18,,0,87,87,18,39,,Campbell Scientific Ltd,CR1000,,730,1095,Factory,Send to CSL,W:\Instrum\LSFM_DataBase\AssetType\IMG_0019.JPG,19
25/12/2020,,18,39,1,Logger,none,18,,0,90,90,18,39,,Campbell Scientific Ltd,CR1000,,730,1095,Factory,Send to CSL,W:\Instrum\LSFM_DataBase\AssetType\IMG_0019.JPG,19
25/12/2020,,18,39,1,Logger,none,18,,0,91,91,18,39,,Campbell Scientific Ltd,CR1000,,730,1095,Factory,Send to CSL,W:\Instrum\LSFM_DataBase\AssetType\IMG_0019.JPG,19
25/12/2020,,19,40,1,Compact Flash Memory,none,19,,0,92,92,19,40,,Campbell Scientific Ltd,CFM100,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0020.JPG,20
25/12/2020,,19,40,1,Compact Flash Memory,none,19,,0,93,93,19,40,,Campbell Scientific Ltd,CFM100,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0020.JPG,20
25/12/2020,,20,44,1,RS232,none,20,,0,94,94,20,44,,Vaisala,PTB110,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0024.JPG,24
25/12/2020,,20,44,1,RS232,none,20,,0,95,95,20,44,,Vaisala,PTB110,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0024.JPG,24
25/12/2020,,20,44,1,RS232,none,20,,0,96,96,20,44,,Vaisala,PTB110,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0024.JPG,24
25/12/2020,,20,44,1,RS232,none,20,,0,97,97,20,44,,Vaisala,PTB110,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0024.JPG,24
25/12/2020,,20,44,1,RS232,none,20,,0,98,98,20,44,,Vaisala,PTB110,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0024.JPG,24
25/12/2020,,20,44,1,RS232,none,20,,0,99,99,20,44,,Vaisala,PTB110,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0024.JPG,24
25/12/2020,,20,44,1,RS232,none,20,,0,100,100,20,44,,Vaisala,PTB110,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0024.JPG,24
25/12/2020,,21,45,1,Logger,none,21,,0,101,100,21,45,,Hydroinnova,Q-DL-2100-G,,,,None,Replace,W:\Instrum\LSFM_DataBase\AssetType\IMG_0027.JPG,25
25/12/2020,,22,46,1,RS232,none,22,,0,102,102,22,46,,Environmental Measurements Ltd,SBS500,,730,30,Factory,Clean,W:\Instrum\LSFM_DataBase\AssetType\IMG_0028.JPG,26
25/12/2020,,28,64,1,NA,none,28,,0,252,252,28,64,,Misc,Battery Charger,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_104637.jpg,44
25/12/2020,,28,64,1,NA,none,28,,0,253,253,28,64,,Misc,Battery Charger,,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_104637.jpg,44
25/12/2020,,38,76,1,NA,none,38,,0,290,290,38,76,,Misc,Gamma Dose Rate,HRU,,,None,,W:\Instrum\LSFM_DataBase\AssetType\20210126_113203.jpg,56
25/12/2020,,40,71,1,NA,none,40,,0,266,266,40,71,,Misc,Neutron Dose Rule Meter,2202D,,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\20210126_110644.jpg,51
25/12/2020,,45,49,1,UART,none,45,,0,103,103,45,49,HYDROCLIP_A,Rotronic,Hygroclip2,HC2A-S3-Standard Meteo Probe,365,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0031.JPG,29
25/12/2020,,45,49,1,UART,none,45,,0,104,104,45,49,HYDROCLIP_A,Rotronic,Hygroclip2,HC2A-S3-Standard Meteo Probe,365,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0031.JPG,29
25/12/2020,,45,49,1,UART,none,45,,0,105,105,45,49,HYDROCLIP_A,Rotronic,Hygroclip2,HC2A-S3-Standard Meteo Probe,365,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0031.JPG,29
25/12/2020,,45,49,1,UART,none,45,,0,106,106,45,49,HYDROCLIP_A,Rotronic,Hygroclip2,HC2A-S3-Standard Meteo Probe,365,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0031.JPG,29
25/12/2020,,45,49,1,UART,none,45,,0,107,107,45,49,HYDROCLIP_A,Rotronic,Hygroclip2,HC2A-S3-Standard Meteo Probe,365,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0031.JPG,29
25/12/2020,,45,49,1,UART,none,45,,0,108,108,45,49,HYDROCLIP_A,Rotronic,Hygroclip2,HC2A-S3-Standard Meteo Probe,365,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0031.JPG,29
25/12/2020,,45,49,1,UART,none,45,,0,109,109,45,49,HYDROCLIP_A,Rotronic,Hygroclip2,HC2A-S3-Standard Meteo Probe,365,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0031.JPG,29
25/12/2020,,45,49,1,UART,none,45,,0,110,110,45,49,HYDROCLIP_A,Rotronic,Hygroclip2,HC2A-S3-Standard Meteo Probe,365,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0031.JPG,29
25/12/2020,,45,49,1,UART,none,45,,0,111,111,45,49,HYDROCLIP_A,Rotronic,Hygroclip2,HC2A-S3-Standard Meteo Probe,365,,Factory or Lab,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0031.JPG,29
25/12/2020,,46,50,1,NA,none,46,,0,112,112,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,113,113,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,114,114,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,115,115,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,116,116,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,117,117,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,118,118,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
25/12/2020,,46,50,1,NA,none,46,,0,119,119,46,50,,Rotronic,Hygroclip2 Dust Filter,PE Filter,,,None,,W:\Instrum\LSFM_DataBase\AssetType\IMG_0032.JPG,30
