FLAG_TS,METHOD_ID,PARAM_ID,PARAM_NUMERIC_VALUE,PARAM_TS_VALUE,PARAM_TIME_VALUE
COSMOS-LIZRD-TDT2_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,RANGE,GT,10,,
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-TDT2_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-TDT2_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-WD_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-WD_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-WD_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-WD_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-WD_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-WD_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-WS_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-WS_30MIN_RAW,RANGE,GT,30,,
COSMOS-LIZRD-WS_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-WS_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-WS_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-WS_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-WS_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-WS_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-PA_30MIN_RAW,RANGE,LT,800,,
COSMOS-LIZRD-PA_30MIN_RAW,RANGE,GT,1200,,
COSMOS-LIZRD-PA_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-PA_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-PA_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-PA_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-PA_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-PA_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-PA_30MIN_RAW,SPIKE,GT,20,,
COSMOS-LIZRD-RH_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-RH_30MIN_RAW,RANGE,GT,100,,
COSMOS-LIZRD-RH_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-RH_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-RH_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-RH_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-RH_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-RH_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-TA_30MIN_RAW,RANGE,LT,-35,,
COSMOS-LIZRD-TA_30MIN_RAW,RANGE,GT,50,,
COSMOS-LIZRD-TA_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-TA_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TA_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-TA_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-TA_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-TA_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-TA_30MIN_RAW,SPIKE,GT,8,,
COSMOS-LIZRD-SWIN_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-SWIN_30MIN_RAW,RANGE,GT,1200,,
COSMOS-LIZRD-SWIN_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-SWIN_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-SWIN_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-SWIN_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-SWIN_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-SWIN_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-SWOUT_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-SWOUT_30MIN_RAW,RANGE,GT,1200,,
COSMOS-LIZRD-SWOUT_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-SWOUT_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-SWOUT_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-SWOUT_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-SWOUT_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-SWOUT_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-LWIN_30MIN_RAW,RANGE,LT,150,,
COSMOS-LIZRD-LWIN_30MIN_RAW,RANGE,GT,700,,
COSMOS-LIZRD-LWIN_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-LWIN_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-LWIN_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-LWIN_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-LWIN_30MIN_RAW,NR01_TEMP,DEP_TS,,TNR01C_30MIN_RAW,
COSMOS-LIZRD-LWIN_30MIN_RAW,NR01_TEMP,LT,-35,,
COSMOS-LIZRD-LWIN_30MIN_RAW,NR01_TEMP,GT,45,,
COSMOS-LIZRD-LWIN_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-LWIN_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-LWOUT_30MIN_RAW,RANGE,LT,150,,
COSMOS-LIZRD-LWOUT_30MIN_RAW,RANGE,GT,700,,
COSMOS-LIZRD-LWOUT_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-LWOUT_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-LWOUT_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-LWOUT_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-LWOUT_30MIN_RAW,NR01_TEMP,DEP_TS,,TNR01C_30MIN_RAW,
COSMOS-LIZRD-LWOUT_30MIN_RAW,NR01_TEMP,LT,-35,,
COSMOS-LIZRD-LWOUT_30MIN_RAW,NR01_TEMP,GT,45,,
COSMOS-LIZRD-LWOUT_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-LWOUT_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-TNR01C_30MIN_RAW,RANGE,LT,-20,,
COSMOS-LIZRD-TNR01C_30MIN_RAW,RANGE,GT,50,,
COSMOS-LIZRD-TNR01C_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-TNR01C_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-TNR01C_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-TNR01C_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-TNR01C_30MIN_RAW,SPIKE,GT,8,,
COSMOS-LIZRD-SNOWD_DISTANCE_UNC_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-SNOWD_DISTANCE_UNC_30MIN_RAW,RANGE,GT,5,,
COSMOS-LIZRD-SNOWD_DISTANCE_UNC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-SNOWD_DISTANCE_UNC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-SNOWD_DISTANCE_UNC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-SNOWD_DISTANCE_UNC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-SNOWD_DISTANCE_UNC_30MIN_RAW,SNOWD_SIGNAL,DEP_TS,,SNOWD_SIGNALQUALITY_30MIN_RAW,
COSMOS-LIZRD-SNOWD_DISTANCE_UNC_30MIN_RAW,SNOWD_SIGNAL,LT,152,,
COSMOS-LIZRD-SNOWD_DISTANCE_UNC_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-SNOWD_DISTANCE_UNC_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-CTS_MOD_30MIN_RAW,RANGE,LT,200,,
COSMOS-LIZRD-CTS_MOD_30MIN_RAW,RANGE,GT,1500,,
COSMOS-LIZRD-CTS_MOD_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-CTS_MOD_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-CTS_MOD_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-CTS_MOD_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-CTS_MOD_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-CTS_MOD_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-CTS_BARE_30MIN_RAW,RANGE,LT,50,,
COSMOS-LIZRD-CTS_BARE_30MIN_RAW,RANGE,GT,900,,
COSMOS-LIZRD-CTS_BARE_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-CTS_BARE_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-CTS_BARE_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-CTS_BARE_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-CTS_BARE_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-CTS_BARE_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-CTS_MOD2_30MIN_RAW,RANGE,LT,200,,
COSMOS-LIZRD-CTS_MOD2_30MIN_RAW,RANGE,GT,1500,,
COSMOS-LIZRD-CTS_MOD2_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-CTS_MOD2_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-CTS_MOD2_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-CTS_MOD2_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-CTS_MOD2_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-CTS_MOD2_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-PROFILE_VWC15_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-PROFILE_VWC15_30MIN_RAW,RANGE,GT,100,,
COSMOS-LIZRD-PROFILE_VWC15_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-PROFILE_VWC15_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-PROFILE_VWC15_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-PROFILE_VWC15_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-PROFILE_VWC15_30MIN_RAW,SPIKE,GT,10,,
COSMOS-LIZRD-PROFILE_SOILEC15_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-PROFILE_SOILEC15_30MIN_RAW,RANGE,GT,100,,
COSMOS-LIZRD-PROFILE_SOILEC15_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-PROFILE_SOILEC15_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-PROFILE_SOILEC15_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-PROFILE_SOILEC15_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-PROFILE_VWC40_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-PROFILE_VWC40_30MIN_RAW,RANGE,GT,100,,
COSMOS-LIZRD-PROFILE_VWC40_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-PROFILE_VWC40_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-PROFILE_VWC40_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-PROFILE_VWC40_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-PROFILE_VWC40_30MIN_RAW,SPIKE,GT,10,,
COSMOS-LIZRD-PROFILE_SOILEC40_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-PROFILE_SOILEC40_30MIN_RAW,RANGE,GT,100,,
COSMOS-LIZRD-PROFILE_SOILEC40_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-PROFILE_SOILEC40_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-PROFILE_SOILEC40_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-PROFILE_SOILEC40_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-PROFILE_VWC65_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-PROFILE_VWC65_30MIN_RAW,RANGE,GT,100,,
COSMOS-LIZRD-PROFILE_VWC65_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-PROFILE_VWC65_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-PROFILE_VWC65_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-PROFILE_VWC65_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-PROFILE_VWC65_30MIN_RAW,SPIKE,GT,10,,
COSMOS-LIZRD-PROFILE_SOILEC65_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-PROFILE_SOILEC65_30MIN_RAW,RANGE,GT,100,,
COSMOS-LIZRD-PROFILE_SOILEC65_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-PROFILE_SOILEC65_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-PROFILE_SOILEC65_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-PROFILE_SOILEC65_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-STP_TSOIL50_30MIN_RAW,RANGE,LT,-10,,
COSMOS-LIZRD-STP_TSOIL50_30MIN_RAW,RANGE,GT,50,,
COSMOS-LIZRD-STP_TSOIL50_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-STP_TSOIL50_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-STP_TSOIL50_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-STP_TSOIL50_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-STP_TSOIL50_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-STP_TSOIL50_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-STP_TSOIL50_30MIN_RAW,SPIKE,GT,8,,
COSMOS-LIZRD-STP_TSOIL20_30MIN_RAW,RANGE,LT,-10,,
COSMOS-LIZRD-STP_TSOIL20_30MIN_RAW,RANGE,GT,50,,
COSMOS-LIZRD-STP_TSOIL20_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-STP_TSOIL20_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-STP_TSOIL20_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-STP_TSOIL20_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-STP_TSOIL20_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-STP_TSOIL20_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-STP_TSOIL20_30MIN_RAW,SPIKE,GT,8,,
COSMOS-LIZRD-STP_TSOIL10_30MIN_RAW,RANGE,LT,-10,,
COSMOS-LIZRD-STP_TSOIL10_30MIN_RAW,RANGE,GT,50,,
COSMOS-LIZRD-STP_TSOIL10_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-STP_TSOIL10_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-STP_TSOIL10_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-STP_TSOIL10_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-STP_TSOIL10_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-STP_TSOIL10_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-STP_TSOIL10_30MIN_RAW,SPIKE,GT,8,,
COSMOS-LIZRD-STP_TSOIL5_30MIN_RAW,RANGE,LT,-10,,
COSMOS-LIZRD-STP_TSOIL5_30MIN_RAW,RANGE,GT,50,,
COSMOS-LIZRD-STP_TSOIL5_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-STP_TSOIL5_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-STP_TSOIL5_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-STP_TSOIL5_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-STP_TSOIL5_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-STP_TSOIL5_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-STP_TSOIL5_30MIN_RAW,SPIKE,GT,8,,
COSMOS-LIZRD-STP_TSOIL2_30MIN_RAW,RANGE,LT,-10,,
COSMOS-LIZRD-STP_TSOIL2_30MIN_RAW,RANGE,GT,50,,
COSMOS-LIZRD-STP_TSOIL2_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-STP_TSOIL2_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-STP_TSOIL2_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-STP_TSOIL2_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-STP_TSOIL2_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-STP_TSOIL2_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-STP_TSOIL2_30MIN_RAW,SPIKE,GT,8,,
COSMOS-LIZRD-G1_30MIN_RAW,RANGE,LT,-150,,
COSMOS-LIZRD-G1_30MIN_RAW,RANGE,GT,300,,
COSMOS-LIZRD-G1_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-G1_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-G1_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-G1_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-G1_30MIN_RAW,HFP_REMOVAL,TIME_GE,,,00:30:00
COSMOS-LIZRD-G1_30MIN_RAW,HFP_REMOVAL,TIME_LE,,,01:00:00
COSMOS-LIZRD-G1_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-G1_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-G1_30MIN_RAW,SPIKE,GT,20,,
COSMOS-LIZRD-G2_30MIN_RAW,RANGE,LT,-150,,
COSMOS-LIZRD-G2_30MIN_RAW,RANGE,GT,300,,
COSMOS-LIZRD-G2_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-G2_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-G2_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-G2_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-G2_30MIN_RAW,HFP_REMOVAL,TIME_GE,,,00:30:00
COSMOS-LIZRD-G2_30MIN_RAW,HFP_REMOVAL,TIME_LE,,,01:00:00
COSMOS-LIZRD-G2_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-G2_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-G2_30MIN_RAW,SPIKE,GT,20,,
COSMOS-LIZRD-UX_30MIN_RAW,RANGE,LT,-30,,
COSMOS-LIZRD-UX_30MIN_RAW,RANGE,GT,30,,
COSMOS-LIZRD-UX_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-UX_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-UX_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-UX_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-UZ_30MIN_RAW,RANGE,LT,-30,,
COSMOS-LIZRD-UZ_30MIN_RAW,RANGE,GT,30,,
COSMOS-LIZRD-UZ_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-UZ_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-UZ_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-UZ_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-UY_30MIN_RAW,RANGE,LT,-30,,
COSMOS-LIZRD-UY_30MIN_RAW,RANGE,GT,30,,
COSMOS-LIZRD-UY_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-UY_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-UY_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-UY_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-COV_UX_UY_30MIN_RAW,RANGE,LT,-90,,
COSMOS-LIZRD-COV_UX_UY_30MIN_RAW,RANGE,GT,110,,
COSMOS-LIZRD-COV_UX_UY_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-COV_UX_UY_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-COV_UX_UY_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-COV_UX_UY_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-COV_UX_UZ_30MIN_RAW,RANGE,LT,-90,,
COSMOS-LIZRD-COV_UX_UZ_30MIN_RAW,RANGE,GT,110,,
COSMOS-LIZRD-COV_UX_UZ_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-COV_UX_UZ_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-COV_UX_UZ_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-COV_UX_UZ_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-COV_UY_UZ_30MIN_RAW,RANGE,LT,-90,,
COSMOS-LIZRD-COV_UY_UZ_30MIN_RAW,RANGE,GT,110,,
COSMOS-LIZRD-COV_UY_UZ_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-COV_UY_UZ_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-COV_UY_UZ_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-COV_UY_UZ_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-SNOWD_DISTANCE_COR_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-SNOWD_DISTANCE_COR_30MIN_RAW,RANGE,GT,2,,
COSMOS-LIZRD-SNOWD_DISTANCE_COR_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-SNOWD_DISTANCE_COR_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-SNOWD_DISTANCE_COR_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-LIZRD-SNOWD_DISTANCE_COR_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-LIZRD-SNOWD_DISTANCE_COR_30MIN_RAW,SNOWD_SIGNAL,DEP_TS,,SNOWD_SIGNALQUALITY_30MIN_RAW,
COSMOS-LIZRD-SNOWD_DISTANCE_COR_30MIN_RAW,SNOWD_SIGNAL,LT,152,,
COSMOS-LIZRD-SNOWD_DISTANCE_COR_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-LIZRD-SNOWD_DISTANCE_COR_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-LIZRD-WS_RES_30MIN_RAW,RANGE,LT,0,,
COSMOS-LIZRD-WS_RES_30MIN_RAW,RANGE,GT,30,,
COSMOS-LIZRD-WS_RES_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-LIZRD-WS_RES_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-LIZRD-WS_RES_30MIN_RAW,ERROR_CODE,VALUE,7999,,
